date,source,comment_source,content,mentioned_stocks,mentioned_sectors,value_reason,include_in_logic,note,time,platform,parent_type,parent_title,commenter,parent_id,parent_url,parent_cover,comment_id,comment_time,include_status,sentiment,action_note,value_score,is_selected
2026-05-15,longge,抖音评论 13:58,今天终于有人蒙对了 天天一千多条评论也是难选[捂脸],,,,否,video_id=7639958622008737915; video_url=https://www.douyin.com/video/7639958622008737915; creator=阿龙闯大A📈; like=1; reply=0; source_type=comment; yeren_signal_id=; parent_comment_text=,13:58,抖音评论,video,呼叫万手哥，帮忙拉一拉。#股票 #股民 #vlgo十亿流量扶持计划,☀️,7639958622008737915,https://www.douyin.com/video/7639958622008737915,,7639993919749014321,13:58,未纳入,中性,自动映射到抖音视频评论池。,,false
2026-05-15,longge,抖音评论 13:57,中国长城，哪位土豪拉一把[捂脸],中国长城(000066),,中国长城(000066) 被提及 7 次，有效评论 7 条，来源 2 个，跨来源共振，情绪 谨慎，当前判断：偏风险观察。,否,video_id=7639958622008737915; video_url=https://www.douyin.com/video/7639958622008737915; creator=阿龙闯大A📈; like=3; reply=1; source_type=comment; yeren_signal_id=; parent_comment_text=,13:57,抖音评论,video,呼叫万手哥，帮忙拉一拉。#股票 #股民 #vlgo十亿流量扶持计划,平🌸,7639958622008737915,https://www.douyin.com/video/7639958622008737915,,7639993724822569738,13:57,未纳入,谨慎,自动映射到抖音视频评论池。,9.0,false
2026-05-15,longge,抖音评论 13:57,昨天20分钟的尾盘模式我看今天又要开始了[流泪][流泪][流泪],,,,否,video_id=7639958622008737915; video_url=https://www.douyin.com/video/7639958622008737915; creator=阿龙闯大A📈; like=0; reply=2; source_type=comment; yeren_signal_id=; parent_comment_text=,13:57,抖音评论,video,呼叫万手哥，帮忙拉一拉。#股票 #股民 #vlgo十亿流量扶持计划,用户3097793643196,7639958622008737915,https://www.douyin.com/video/7639958622008737915,,7639993692002534201,13:57,未纳入,中性,自动映射到抖音视频评论池。,,false
2026-05-15,longge,抖音评论 13:56,协鑫呢,,,,否,video_id=7639958622008737915; video_url=https://www.douyin.com/video/7639958622008737915; creator=阿龙闯大A📈; like=0; reply=3; source_type=comment; yeren_signal_id=; parent_comment_text=,13:56,抖音评论,video,呼叫万手哥，帮忙拉一拉。#股票 #股民 #vlgo十亿流量扶持计划,111,7639958622008737915,https://www.douyin.com/video/7639958622008737915,,7639993302935225147,13:56,未纳入,中性,自动映射到抖音视频评论池。,,false
2026-05-15,longge,抖音评论 13:56,你是最棒的,,,,否,video_id=7639958622008737915; video_url=https://www.douyin.com/video/7639958622008737915; creator=阿龙闯大A📈; like=0; reply=0; source_type=comment; yeren_signal_id=; parent_comment_text=,13:56,抖音评论,video,呼叫万手哥，帮忙拉一拉。#股票 #股民 #vlgo十亿流量扶持计划,彩虹般的微笑,7639958622008737915,https://www.douyin.com/video/7639958622008737915,,7639993305668895525,13:56,未纳入,中性,自动映射到抖音视频评论池。,,false
2026-05-15,longge,抖音评论 13:54,京能[耶],,,,否,video_id=7639958622008737915; video_url=https://www.douyin.com/video/7639958622008737915; creator=阿龙闯大A📈; like=0; reply=0; source_type=comment; yeren_signal_id=; parent_comment_text=,13:54,抖音评论,video,呼叫万手哥，帮忙拉一拉。#股票 #股民 #vlgo十亿流量扶持计划,🌈哇哇哇,7639958622008737915,https://www.douyin.com/video/7639958622008737915,,7639992962961851155,13:54,未纳入,中性,自动映射到抖音视频评论池。,,false
2026-05-15,longge,抖音评论 13:54,大业,,,,否,video_id=7639958622008737915; video_url=https://www.douyin.com/video/7639958622008737915; creator=阿龙闯大A📈; like=0; reply=0; source_type=comment; yeren_signal_id=; parent_comment_text=,13:54,抖音评论,video,呼叫万手哥，帮忙拉一拉。#股票 #股民 #vlgo十亿流量扶持计划,鐘吖钟,7639958622008737915,https://www.douyin.com/video/7639958622008737915,,7639992950629548810,13:54,未纳入,中性,自动映射到抖音视频评论池。,,false
2026-05-15,longge,抖音评论 13:53,喊了几天的长裕水下低吸,,,,否,video_id=7639958622008737915; video_url=https://www.douyin.com/video/7639958622008737915; creator=阿龙闯大A📈; like=0; reply=1; source_type=comment; yeren_signal_id=; parent_comment_text=,13:53,抖音评论,video,呼叫万手哥，帮忙拉一拉。#股票 #股民 #vlgo十亿流量扶持计划,某某。,7639958622008737915,https://www.douyin.com/video/7639958622008737915,,7639992712901296942,13:53,未纳入,中性,自动映射到抖音视频评论池。,,false
2026-05-15,longge,抖音评论 13:53,江特电机还没跑,,,评论热度较高，但暂未自动识别到明确股票线索，保留人工复核。,待确认,video_id=7639958622008737915; video_url=https://www.douyin.com/video/7639958622008737915; creator=阿龙闯大A📈; like=1; reply=16; source_type=comment; yeren_signal_id=; parent_comment_text=,13:53,抖音评论,video,呼叫万手哥，帮忙拉一拉。#股票 #股民 #vlgo十亿流量扶持计划,阿伟,7639958622008737915,https://www.douyin.com/video/7639958622008737915,,7639992557606880059,13:53,待确认,中性,自动映射到抖音视频评论池。,6.2,false
2026-05-15,longge,抖音评论 13:53,哈哈哈哈哈哈,,,,否,video_id=7639958622008737915; video_url=https://www.douyin.com/video/7639958622008737915; creator=阿龙闯大A📈; like=0; reply=0; source_type=comment; yeren_signal_id=; parent_comment_text=,13:53,抖音评论,video,呼叫万手哥，帮忙拉一拉。#股票 #股民 #vlgo十亿流量扶持计划,199.,7639958622008737915,https://www.douyin.com/video/7639958622008737915,,7639992533199717157,13:53,未纳入,中性,自动映射到抖音视频评论池。,,false
2026-05-15,longge,抖音评论 13:52,中韩半导体[尬笑][尬笑][尬笑],,,评论热度较高，但暂未自动识别到明确股票线索，保留人工复核。,待确认,video_id=7639958622008737915; video_url=https://www.douyin.com/video/7639958622008737915; creator=阿龙闯大A📈; like=0; reply=6; source_type=comment; yeren_signal_id=; parent_comment_text=,13:52,抖音评论,video,呼叫万手哥，帮忙拉一拉。#股票 #股民 #vlgo十亿流量扶持计划,娇妹加油🫶,7639958622008737915,https://www.douyin.com/video/7639958622008737915,,7639992334923531045,13:52,待确认,中性,自动映射到抖音视频评论池。,6.2,false
2026-05-15,longge,抖音评论 13:51,韶能股份[感谢][感谢][感谢],韶能股份(000601),,韶能股份(000601) 被提及 1 次，有效评论 1 条，来源 1 个，单视频线索，情绪 中性，当前判断：保留观察。,待确认,video_id=7639958622008737915; video_url=https://www.douyin.com/video/7639958622008737915; creator=阿龙闯大A📈; like=0; reply=0; source_type=comment; yeren_signal_id=; parent_comment_text=,13:51,抖音评论,video,呼叫万手哥，帮忙拉一拉。#股票 #股民 #vlgo十亿流量扶持计划,冈仁波齐（叉哥）,7639958622008737915,https://www.douyin.com/video/7639958622008737915,,7639992201963111226,13:51,待确认,中性,自动映射到抖音视频评论池。,6.4,false
2026-05-15,longge,抖音评论 13:50,说沧州明珠的给我出来,沧州明珠(002108),,沧州明珠(002108) 被提及 5 次，有效评论 5 条，来源 1 个，单视频线索，情绪 中性，当前判断：已进入推荐候选。,是,video_id=7639958622008737915; video_url=https://www.douyin.com/video/7639958622008737915; creator=阿龙闯大A📈; like=1; reply=0; source_type=comment; yeren_signal_id=; parent_comment_text=,13:50,抖音评论,video,呼叫万手哥，帮忙拉一拉。#股票 #股民 #vlgo十亿流量扶持计划,20211202,7639958622008737915,https://www.douyin.com/video/7639958622008737915,,7639992000448611121,13:50,已纳入,中性,自动映射到抖音视频评论池。,8.9,true
2026-05-15,longge,抖音评论 13:50,说通达，长城那个大哥，在哪里？？你送我2个跌停？？？,,,,否,video_id=7639958622008737915; video_url=https://www.douyin.com/video/7639958622008737915; creator=阿龙闯大A📈; like=1; reply=2; source_type=comment; yeren_signal_id=; parent_comment_text=,13:50,抖音评论,video,呼叫万手哥，帮忙拉一拉。#股票 #股民 #vlgo十亿流量扶持计划,小白羊已成年,7639958622008737915,https://www.douyin.com/video/7639958622008737915,,7639991765526070022,13:50,未纳入,中性,自动映射到抖音视频评论池。,,false
2026-05-15,longge,抖音评论 13:48,谁说的衢州发展[捂脸],衢州发展(600208),,衢州发展(600208) 被提及 1 次，有效评论 1 条，来源 1 个，单视频线索，情绪 中性，当前判断：保留观察。,待确认,video_id=7639958622008737915; video_url=https://www.douyin.com/video/7639958622008737915; creator=阿龙闯大A📈; like=0; reply=0; source_type=comment; yeren_signal_id=; parent_comment_text=,13:48,抖音评论,video,呼叫万手哥，帮忙拉一拉。#股票 #股民 #vlgo十亿流量扶持计划,cx左耳,7639958622008737915,https://www.douyin.com/video/7639958622008737915,,7639991356383560506,13:48,待确认,中性,自动映射到抖音视频评论池。,6.4,false
2026-05-15,longge,抖音评论 13:46,粤传媒我从11看到现在,,,,否,video_id=7639958622008737915; video_url=https://www.douyin.com/video/7639958622008737915; creator=阿龙闯大A📈; like=1; reply=2; source_type=comment; yeren_signal_id=; parent_comment_text=,13:46,抖音评论,video,呼叫万手哥，帮忙拉一拉。#股票 #股民 #vlgo十亿流量扶持计划,山东华特 王强,7639958622008737915,https://www.douyin.com/video/7639958622008737915,,7639990945501627136,13:46,未纳入,中性,自动映射到抖音视频评论池。,,false
2026-05-15,longge,抖音评论 13:46,泰晶65走[呲牙],,,,否,video_id=7639958622008737915; video_url=https://www.douyin.com/video/7639958622008737915; creator=阿龙闯大A📈; like=0; reply=0; source_type=comment; yeren_signal_id=; parent_comment_text=,13:46,抖音评论,video,呼叫万手哥，帮忙拉一拉。#股票 #股民 #vlgo十亿流量扶持计划,VC情报站,7639958622008737915,https://www.douyin.com/video/7639958622008737915,,7639990950122832682,13:46,未纳入,中性,自动映射到抖音视频评论池。,,false
2026-05-15,longge,抖音评论 13:46,江特的大哥呢？,,,,否,video_id=7639958622008737915; video_url=https://www.douyin.com/video/7639958622008737915; creator=阿龙闯大A📈; like=0; reply=1; source_type=comment; yeren_signal_id=; parent_comment_text=,13:46,抖音评论,video,呼叫万手哥，帮忙拉一拉。#股票 #股民 #vlgo十亿流量扶持计划,钰钰@吃肉肉,7639958622008737915,https://www.douyin.com/video/7639958622008737915,,7639990792198849318,13:46,未纳入,中性,自动映射到抖音视频评论池。,,false
2026-05-15,longge,抖音评论 13:45,听别人进 就是让你们这些翡翠进去[捂脸]好接盘,,,,否,video_id=7639958622008737915; video_url=https://www.douyin.com/video/7639958622008737915; creator=阿龙闯大A📈; like=0; reply=0; source_type=comment; yeren_signal_id=; parent_comment_text=,13:45,抖音评论,video,呼叫万手哥，帮忙拉一拉。#股票 #股民 #vlgo十亿流量扶持计划,可以钓一天,7639958622008737915,https://www.douyin.com/video/7639958622008737915,,7639990496044450609,13:45,未纳入,中性,自动映射到抖音视频评论池。,,false
2026-05-15,longge,抖音评论 13:44,我把大哥放心上，大哥把我挂树上[呲牙],,,,否,video_id=7639958622008737915; video_url=https://www.douyin.com/video/7639958622008737915; creator=阿龙闯大A📈; like=0; reply=0; source_type=comment; yeren_signal_id=; parent_comment_text=,13:44,抖音评论,video,呼叫万手哥，帮忙拉一拉。#股票 #股民 #vlgo十亿流量扶持计划,李满仓！,7639958622008737915,https://www.douyin.com/video/7639958622008737915,,7639990378825777974,13:44,未纳入,中性,自动映射到抖音视频评论池。,,false
2026-05-15,longge,抖音评论 13:44,有没有大哥说一下和远气体,和远气体(002971),,和远气体(002971) 被提及 1 次，有效评论 1 条，来源 1 个，单视频线索，情绪 中性，当前判断：保留观察。,待确认,video_id=7639958622008737915; video_url=https://www.douyin.com/video/7639958622008737915; creator=阿龙闯大A📈; like=0; reply=0; source_type=comment; yeren_signal_id=; parent_comment_text=,13:44,抖音评论,video,呼叫万手哥，帮忙拉一拉。#股票 #股民 #vlgo十亿流量扶持计划,养乐多,7639958622008737915,https://www.douyin.com/video/7639958622008737915,,7639990374149047046,13:44,待确认,中性,自动映射到抖音视频评论池。,6.4,false
2026-05-15,longge,抖音评论 13:43,跟一个,,,,否,video_id=7639958622008737915; video_url=https://www.douyin.com/video/7639958622008737915; creator=阿龙闯大A📈; like=0; reply=0; source_type=comment; yeren_signal_id=; parent_comment_text=,13:43,抖音评论,video,呼叫万手哥，帮忙拉一拉。#股票 #股民 #vlgo十亿流量扶持计划,半壶清茗，一盏相思,7639958622008737915,https://www.douyin.com/video/7639958622008737915,,7639990098923258661,13:43,未纳入,中性,自动映射到抖音视频评论池。,,false
2026-05-15,longge,抖音评论 13:49,说沧州明珠的给我出来,,,,否,video_id=7639958622008737915; video_url=https://www.douyin.com/video/7639958622008737915; creator=阿龙闯大A📈; like=0; reply=0; source_type=comment; yeren_signal_id=; parent_comment_text=,13:49,抖音评论,video,呼叫万手哥，帮忙拉一拉。#股票 #股民 #vlgo十亿流量扶持计划,U+,7639958622008737915,https://www.douyin.com/video/7639958622008737915,,7639991650839708452,13:49,未纳入,中性,自动映射到抖音视频评论池。,,false
2026-05-15,longge,抖音评论 13:43,11号进的苏州高新，跌了10个[捂脸],苏州高新(600736),,苏州高新(600736) 被提及 3 次，有效评论 3 条，来源 1 个，单视频线索，情绪 谨慎，当前判断：偏风险观察。,否,video_id=7639958622008737915; video_url=https://www.douyin.com/video/7639958622008737915; creator=阿龙闯大A📈; like=0; reply=0; source_type=comment; yeren_signal_id=; parent_comment_text=,13:43,抖音评论,video,呼叫万手哥，帮忙拉一拉。#股票 #股民 #vlgo十亿流量扶持计划,11號美式、,7639958622008737915,https://www.douyin.com/video/7639958622008737915,,7639989976612569882,13:43,未纳入,谨慎,自动映射到抖音视频评论池。,6.7,false
2026-05-15,longge,抖音评论 13:41,下午有啥看好的,,,,否,video_id=7639958622008737915; video_url=https://www.douyin.com/video/7639958622008737915; creator=阿龙闯大A📈; like=0; reply=0; source_type=comment; yeren_signal_id=; parent_comment_text=,13:41,抖音评论,video,呼叫万手哥，帮忙拉一拉。#股票 #股民 #vlgo十亿流量扶持计划,艾丽娅  ࿆ ॐ,7639958622008737915,https://www.douyin.com/video/7639958622008737915,,7639989454540915505,13:41,未纳入,中性,自动映射到抖音视频评论池。,,false
2026-05-15,longge,抖音评论 13:40,"帮大家整理下评论区[呲牙]

每天整理有点麻烦，想做个程序，自动推送，有需要的吗？

大业股份
节能风电
滨化股份
兆新股份
鸿博股份
红宝丽
卓郎智能
奋达科技
浙江世宝
中国能建
美年健康
镇海股份
麦格米特
长电科技
航发科技
中视传媒
华电能源
天汽模
露笑科技
圣阳股份
五洲新春",中视传媒(600088);节能风电(601016);华电能源(600726);中国能建(601868);大业股份(603278);天汽模(002510);卓郎智能(600545);鸿博股份(002229);滨化股份(601678);奋达科技(002681);兆新股份(002256);长电科技(600584);美年健康(002044);浙江世宝(002703);麦格米特(002851);航发科技(600391);镇海股份(603637);五洲新春(603667);圣阳股份(002580);露笑科技(002617),电力;风电;工业母机;储能;铅酸电池,中视传媒(600088) 被提及 3 次，有效评论 3 条，来源 2 个，跨来源共振，情绪 中性，当前判断：保留观察。；节能风电(601016) 被提及 3 次，有效评论 3 条，来源 2 个，跨来源共振，情绪 看多，当前判断：保留观察。；华电能源(600726) 被提及 2 次，有效评论 2 条，来源 2 个，跨来源共振，情绪 中性，当前判断：保留观察。；中国能建(601868) 被提及 2 次，有效评论 2 条，来源 2 个，跨来源共振，情绪 中性，当前判断：保留观察。；大业股份(603278) 被提及 4 次，有效评论 4 条，来源 1 个，单视频线索，情绪 看多，当前判断：已进入推荐候选。；天汽模(002510) 被提及 3 次，有效评论 3 条，来源 1 个，单视频线索，情绪 中性，当前判断：已进入推荐候选。；卓郎智能(600545) 被提及 3 次，有效评论 3 条，来源 1 个，单视频线索，情绪 中性，当前判断：保留观察。；鸿博股份(002229) 被提及 2 次，有效评论 2 条，来源 1 个，单视频线索，情绪 中性，当前判断：保留观察。；滨化股份(601678) 被提及 2 次，有效评论 2 条，来源 1 个，单视频线索，情绪 中性，当前判断：保留观察。；奋达科技(002681) 被提及 2 次，有效评论 2 条，来源 1 个，单视频线索，情绪 中性，当前判断：已进入推荐候选。；兆新股份(002256) 被提及 2 次，有效评论 2 条，来源 1 个，单视频线索，情绪 中性，当前判断：保留观察。；长电科技(600584) 被提及 2 次，有效评论 2 条，来源 1 个，单视频线索，情绪 中性，当前判断：保留观察。；美年健康(002044) 被提及 2 次，有效评论 2 条，来源 1 个，单视频线索，情绪 中性，当前判断：保留观察。；浙江世宝(002703) 被提及 2 次，有效评论 2 条，来源 1 个，单视频线索，情绪 中性，当前判断：保留观察。；麦格米特(002851) 被提及 2 次，有效评论 2 条，来源 1 个，单视频线索，情绪 中性，当前判断：保留观察。；航发科技(600391) 被提及 2 次，有效评论 2 条，来源 1 个，单视频线索，情绪 中性，当前判断：保留观察。；镇海股份(603637) 被提及 2 次，有效评论 2 条，来源 1 个，单视频线索，情绪 中性，当前判断：保留观察。；五洲新春(603667) 被提及 2 次，有效评论 2 条，来源 1 个，单视频线索，情绪 中性，当前判断：保留观察。；圣阳股份(002580) 被提及 1 次，有效评论 1 条，来源 1 个，单视频线索，情绪 中性，当前判断：保留观察。；露笑科技(002617) 被提及 1 次，有效评论 1 条，来源 1 个，单视频线索，情绪 中性，当前判断：保留观察。,是,video_id=7639958622008737915; video_url=https://www.douyin.com/video/7639958622008737915; creator=阿龙闯大A📈; like=1; reply=2; source_type=comment; yeren_signal_id=; parent_comment_text=,13:40,抖音评论,video,呼叫万手哥，帮忙拉一拉。#股票 #股民 #vlgo十亿流量扶持计划,麻小,7639958622008737915,https://www.douyin.com/video/7639958622008737915,,7639989204701086516,13:40,已纳入,看多,自动映射到抖音视频评论池。,8.4,true
2026-05-15,longge,抖音评论 13:36,我来说一个跨境通。逻辑是我卖了，一般我卖了第二天就会涨停[微笑],,,评论热度较高，但暂未自动识别到明确股票线索，保留人工复核。,待确认,video_id=7639958622008737915; video_url=https://www.douyin.com/video/7639958622008737915; creator=阿龙闯大A📈; like=0; reply=8; source_type=comment; yeren_signal_id=; parent_comment_text=,13:36,抖音评论,video,呼叫万手哥，帮忙拉一拉。#股票 #股民 #vlgo十亿流量扶持计划,Amber 。,7639958622008737915,https://www.douyin.com/video/7639958622008737915,,7639988340079854345,13:36,待确认,中性,自动映射到抖音视频评论池。,6.2,false
2026-05-15,longge,抖音评论 13:35,粤传煤14.56多进的。16就走了，后悔得要死[流泪][流泪][流泪],,,,否,video_id=7639958622008737915; video_url=https://www.douyin.com/video/7639958622008737915; creator=阿龙闯大A📈; like=0; reply=1; source_type=comment; yeren_signal_id=; parent_comment_text=,13:35,抖音评论,video,呼叫万手哥，帮忙拉一拉。#股票 #股民 #vlgo十亿流量扶持计划,此情--可待,7639958622008737915,https://www.douyin.com/video/7639958622008737915,,7639988118041723675,13:35,未纳入,中性,自动映射到抖音视频评论池。,,false
2026-05-15,longge,抖音评论 13:35,说沧州明珠的大哥在哪里,沧州明珠(002108),,沧州明珠(002108) 被提及 5 次，有效评论 5 条，来源 1 个，单视频线索，情绪 中性，当前判断：已进入推荐候选。,是,video_id=7639958622008737915; video_url=https://www.douyin.com/video/7639958622008737915; creator=阿龙闯大A📈; like=1; reply=5; source_type=comment; yeren_signal_id=; parent_comment_text=,13:35,抖音评论,video,呼叫万手哥，帮忙拉一拉。#股票 #股民 #vlgo十亿流量扶持计划,此人比较凶,7639958622008737915,https://www.douyin.com/video/7639958622008737915,,7639987942002623291,13:35,已纳入,中性,自动映射到抖音视频评论池。,8.9,true
2026-05-15,longge,抖音评论 13:35,谁能告诉我通达如何，已经跌10个点咯[捂脸],,,,否,video_id=7639958622008737915; video_url=https://www.douyin.com/video/7639958622008737915; creator=阿龙闯大A📈; like=0; reply=0; source_type=comment; yeren_signal_id=; parent_comment_text=,13:35,抖音评论,video,呼叫万手哥，帮忙拉一拉。#股票 #股民 #vlgo十亿流量扶持计划,佛山装修王先生,7639958622008737915,https://www.douyin.com/video/7639958622008737915,,7639987938550219539,13:35,未纳入,中性,自动映射到抖音视频评论池。,,false
2026-05-15,longge,抖音评论 13:34,康盛,,,,否,video_id=7639958622008737915; video_url=https://www.douyin.com/video/7639958622008737915; creator=阿龙闯大A📈; like=0; reply=0; source_type=comment; yeren_signal_id=; parent_comment_text=,13:34,抖音评论,video,呼叫万手哥，帮忙拉一拉。#股票 #股民 #vlgo十亿流量扶持计划,化债人↗,7639958622008737915,https://www.douyin.com/video/7639958622008737915,,7639987843742171923,13:34,未纳入,中性,自动映射到抖音视频评论池。,,false
2026-05-15,longge,抖音评论 13:34,江特大哥能说两句让我死心,,,,否,video_id=7639958622008737915; video_url=https://www.douyin.com/video/7639958622008737915; creator=阿龙闯大A📈; like=0; reply=0; source_type=comment; yeren_signal_id=; parent_comment_text=,13:34,抖音评论,video,呼叫万手哥，帮忙拉一拉。#股票 #股民 #vlgo十亿流量扶持计划,小蜜蜂      （木工饰内装修）,7639958622008737915,https://www.douyin.com/video/7639958622008737915,,7639987794631312165,13:34,未纳入,中性,自动映射到抖音视频评论池。,,false
2026-05-15,longge,抖音评论 13:33,山河智能！我要土特产[尬笑],山河智能(002097),,山河智能(002097) 被提及 1 次，有效评论 1 条，来源 1 个，单视频线索，情绪 中性，当前判断：保留观察。,待确认,video_id=7639958622008737915; video_url=https://www.douyin.com/video/7639958622008737915; creator=阿龙闯大A📈; like=1; reply=3; source_type=comment; yeren_signal_id=; parent_comment_text=,13:33,抖音评论,video,呼叫万手哥，帮忙拉一拉。#股票 #股民 #vlgo十亿流量扶持计划,明天会更好7753191,7639958622008737915,https://www.douyin.com/video/7639958622008737915,,7639987531606573851,13:33,待确认,中性,自动映射到抖音视频评论池。,6.4,false
2026-05-15,longge,抖音评论 13:30,恒铭达,恒铭达(002947),,恒铭达(002947) 被提及 1 次，有效评论 1 条，来源 1 个，单视频线索，情绪 中性，当前判断：保留观察。,待确认,video_id=7639958622008737915; video_url=https://www.douyin.com/video/7639958622008737915; creator=阿龙闯大A📈; like=0; reply=0; source_type=comment; yeren_signal_id=; parent_comment_text=,13:30,抖音评论,video,呼叫万手哥，帮忙拉一拉。#股票 #股民 #vlgo十亿流量扶持计划,唔侑星期八,7639958622008737915,https://www.douyin.com/video/7639958622008737915,,7639986809112478523,13:30,待确认,中性,自动映射到抖音视频评论池。,6.4,false
2026-05-15,longge,抖音评论 13:30,有在浙文互联的么,浙文互联(600986),,浙文互联(600986) 被提及 1 次，有效评论 1 条，来源 1 个，单视频线索，情绪 中性，当前判断：保留观察。,待确认,video_id=7639958622008737915; video_url=https://www.douyin.com/video/7639958622008737915; creator=阿龙闯大A📈; like=1; reply=4; source_type=comment; yeren_signal_id=; parent_comment_text=,13:30,抖音评论,video,呼叫万手哥，帮忙拉一拉。#股票 #股民 #vlgo十亿流量扶持计划,城土墨,7639958622008737915,https://www.douyin.com/video/7639958622008737915,,7639986766762558223,13:30,待确认,中性,自动映射到抖音视频评论池。,6.4,false
2026-05-15,longge,抖音评论 13:29,凯气有人吗[我想静静][我想静静][我想静静],,,,否,video_id=7639958622008737915; video_url=https://www.douyin.com/video/7639958622008737915; creator=阿龙闯大A📈; like=0; reply=3; source_type=comment; yeren_signal_id=; parent_comment_text=,13:29,抖音评论,video,呼叫万手哥，帮忙拉一拉。#股票 #股民 #vlgo十亿流量扶持计划,我永远爱着结缘神,7639958622008737915,https://www.douyin.com/video/7639958622008737915,,7639986538361406208,13:29,未纳入,中性,自动映射到抖音视频评论池。,,false
2026-05-15,longge,抖音评论 13:29,早上追高进了大位科技[捂脸][捂脸][捂脸],大位科技(600589),AIDC;算力,大位科技(600589) 被提及 1 次，有效评论 1 条，来源 1 个，单视频线索，情绪 谨慎，当前判断：偏风险观察。,否,video_id=7639958622008737915; video_url=https://www.douyin.com/video/7639958622008737915; creator=阿龙闯大A📈; like=0; reply=0; source_type=comment; yeren_signal_id=; parent_comment_text=,13:29,抖音评论,video,呼叫万手哥，帮忙拉一拉。#股票 #股民 #vlgo十亿流量扶持计划,仄言,7639958622008737915,https://www.douyin.com/video/7639958622008737915,,7639986411252237115,13:29,未纳入,谨慎,自动映射到抖音视频评论池。,5.9,false
2026-05-15,longge,抖音评论 13:29,航发科技  周一给我上龙[玫瑰],航发科技(600391),,航发科技(600391) 被提及 2 次，有效评论 2 条，来源 1 个，单视频线索，情绪 中性，当前判断：保留观察。,待确认,video_id=7639958622008737915; video_url=https://www.douyin.com/video/7639958622008737915; creator=阿龙闯大A📈; like=0; reply=0; source_type=comment; yeren_signal_id=; parent_comment_text=,13:29,抖音评论,video,呼叫万手哥，帮忙拉一拉。#股票 #股民 #vlgo十亿流量扶持计划,稣仙（三角洲跑刀）,7639958622008737915,https://www.douyin.com/video/7639958622008737915,,7639986351869494062,13:29,待确认,中性,自动映射到抖音视频评论池。,6.9,false
2026-05-15,longge,抖音评论 13:29,航发科技  周一给我上龙[玫瑰],航发科技(600391),,航发科技(600391) 被提及 2 次，有效评论 2 条，来源 1 个，单视频线索，情绪 中性，当前判断：保留观察。,待确认,video_id=7639958622008737915; video_url=https://www.douyin.com/video/7639958622008737915; creator=阿龙闯大A📈; like=0; reply=0; source_type=comment; yeren_signal_id=; parent_comment_text=,13:29,抖音评论,video,呼叫万手哥，帮忙拉一拉。#股票 #股民 #vlgo十亿流量扶持计划,稣仙（三角洲跑刀）,7639958622008737915,https://www.douyin.com/video/7639958622008737915,,7639986351869494062,13:29,待确认,中性,自动映射到抖音视频评论池。,6.9,false
2026-05-15,longge,抖音评论 13:27,我就知道不止我自己进了沧州明珠[笑哭],沧州明珠(002108),,沧州明珠(002108) 被提及 5 次，有效评论 5 条，来源 1 个，单视频线索，情绪 中性，当前判断：已进入推荐候选。,是,video_id=7639958622008737915; video_url=https://www.douyin.com/video/7639958622008737915; creator=阿龙闯大A📈; like=0; reply=7; source_type=comment; yeren_signal_id=; parent_comment_text=,13:27,抖音评论,video,呼叫万手哥，帮忙拉一拉。#股票 #股民 #vlgo十亿流量扶持计划,天tian吖_,7639958622008737915,https://www.douyin.com/video/7639958622008737915,,7639986074421543722,13:27,已纳入,中性,自动映射到抖音视频评论池。,8.9,true
2026-05-15,longge,抖音评论 13:27,下午看电池,,,,否,video_id=7639958622008737915; video_url=https://www.douyin.com/video/7639958622008737915; creator=阿龙闯大A📈; like=0; reply=0; source_type=comment; yeren_signal_id=; parent_comment_text=,13:27,抖音评论,video,呼叫万手哥，帮忙拉一拉。#股票 #股民 #vlgo十亿流量扶持计划,🍀Lucky Dragons,7639958622008737915,https://www.douyin.com/video/7639958622008737915,,7639986008008082234,13:27,未纳入,中性,自动映射到抖音视频评论池。,,false
2026-05-15,longge,抖音评论 13:25,有那个大哥来救场，很听劝，今年亏麻了，让我回本就好，感激不尽[感谢][感谢],,,,否,video_id=7639958622008737915; video_url=https://www.douyin.com/video/7639958622008737915; creator=阿龙闯大A📈; like=0; reply=0; source_type=comment; yeren_signal_id=; parent_comment_text=,13:25,抖音评论,video,呼叫万手哥，帮忙拉一拉。#股票 #股民 #vlgo十亿流量扶持计划,归一,7639958622008737915,https://www.douyin.com/video/7639958622008737915,,7639985479052624677,13:25,未纳入,中性,自动映射到抖音视频评论池。,,false
2026-05-15,longge,抖音评论 13:25,hdln，下午验证,,,,否,video_id=7639958622008737915; video_url=https://www.douyin.com/video/7639958622008737915; creator=阿龙闯大A📈; like=1; reply=0; source_type=comment; yeren_signal_id=; parent_comment_text=,13:25,抖音评论,video,呼叫万手哥，帮忙拉一拉。#股票 #股民 #vlgo十亿流量扶持计划,悲伤白开水,7639958622008737915,https://www.douyin.com/video/7639958622008737915,,7639985425889608502,13:25,未纳入,中性,自动映射到抖音视频评论池。,,false
