date,code,name,exchange,adjustment,open,high,low,close,pre_close,change,pct_change,amplitude_pct,volume_lot,volume_shares,amount_wan,amount_yuan,turnover_rate_pct,ma5,ma10,ma20,ma60,vol_ma5_lot,vol_ma10_lot,vol_ma20_lot,high_20,low_20,high_60,low_60,bar_status,quote_time,source
2024-05-21,605006,山东玻纤,SH,qfq,5.800,5.800,5.660,5.690,5.790,-0.100,-1.73,2.42,28381,2838100,1630.64,16306400.00,0.47,5.692,5.681,5.576,5.633,31162,31152,35598,6.030,5.160,6.250,5.000,closed,,tencent_newfqkline
2024-05-22,605006,山东玻纤,SH,qfq,5.720,5.760,5.670,5.700,5.690,0.010,0.18,1.58,14179,1417900,817.89,8178900.00,0.24,5.724,5.681,5.587,5.641,30799,29412,35268,6.030,5.160,6.250,5.000,closed,,tencent_newfqkline
2024-05-23,605006,山东玻纤,SH,qfq,5.710,5.720,5.550,5.550,5.700,-0.150,-2.63,2.98,19617,1961700,1109.47,11094700.00,0.33,5.710,5.660,5.577,5.644,29427,28347,33138,5.950,5.160,6.250,5.000,closed,,tencent_newfqkline
2024-05-24,605006,山东玻纤,SH,qfq,5.560,5.600,5.500,5.510,5.550,-0.040,-0.72,1.80,15454,1545400,863.61,8636100.00,0.26,5.648,5.633,5.581,5.642,23516,27175,31029,5.950,5.160,6.250,5.000,closed,,tencent_newfqkline
2024-05-27,605006,山东玻纤,SH,qfq,5.510,5.520,5.370,5.440,5.510,-0.070,-1.27,2.72,19474,1947400,1065.30,10653000.00,0.32,5.578,5.624,5.586,5.635,19421,24419,29778,5.950,5.160,6.250,5.000,closed,,tencent_newfqkline
2024-05-28,605006,山东玻纤,SH,qfq,5.470,5.510,5.350,5.350,5.440,-0.090,-1.65,2.94,19814,1981400,1080.21,10802100.00,0.33,5.510,5.601,5.587,5.627,17708,24435,29362,5.950,5.160,6.250,5.000,closed,,tencent_newfqkline
2024-05-29,605006,山东玻纤,SH,qfq,5.380,5.440,5.350,5.400,5.350,0.050,0.93,1.68,13773,1377300,751.29,7512900.00,0.23,5.450,5.587,5.595,5.628,17626,24213,28415,5.950,5.230,6.250,5.000,closed,,tencent_newfqkline
2024-05-30,605006,山东玻纤,SH,qfq,5.380,5.460,5.290,5.330,5.400,-0.070,-1.30,3.15,19367,1936700,1046.08,10460800.00,0.32,5.406,5.558,5.591,5.625,17576,23502,27488,5.950,5.290,6.250,5.000,closed,,tencent_newfqkline
2024-05-31,605006,山东玻纤,SH,qfq,5.310,5.400,5.300,5.320,5.330,-0.010,-0.19,1.88,14286,1428600,769.52,7695200.00,0.24,5.368,5.508,5.590,5.621,17343,20429,27162,5.950,5.290,6.250,5.000,closed,,tencent_newfqkline
2024-06-03,605006,山东玻纤,SH,qfq,5.320,5.340,5.080,5.120,5.320,-0.200,-3.76,4.89,23656,2365600,1230.79,12307900.00,0.39,5.304,5.441,5.565,5.614,18179,18800,25996,5.950,5.080,6.250,5.000,closed,,tencent_newfqkline
2024-06-04,605006,山东玻纤,SH,qfq,5.100,5.110,5.020,5.050,5.120,-0.070,-1.37,1.76,19981,1998100,1018.75,10187500.00,0.33,5.244,5.377,5.529,5.606,18213,17960,24556,5.950,5.020,6.250,5.000,closed,,tencent_newfqkline
2024-06-05,605006,山东玻纤,SH,qfq,5.100,5.100,4.960,4.970,5.050,-0.080,-1.58,2.77,13991,1399100,699.12,6991200.00,0.23,5.158,5.304,5.492,5.598,18256,17941,23677,5.950,4.960,6.250,4.960,closed,,tencent_newfqkline
2024-06-06,605006,山东玻纤,SH,qfq,4.900,5.020,4.660,4.720,4.970,-0.250,-5.03,7.24,38833,3883300,1858.32,18583200.00,0.65,5.036,5.221,5.441,5.585,22149,19863,24105,5.950,4.660,6.250,4.660,closed,,tencent_newfqkline
2024-06-07,605006,山东玻纤,SH,qfq,4.800,4.870,4.760,4.820,4.720,0.100,2.12,2.33,19254,1925400,927.34,9273400.00,0.32,4.936,5.152,5.393,5.573,23143,20243,23709,5.950,4.660,6.250,4.660,closed,,tencent_newfqkline
2024-06-11,605006,山东玻纤,SH,qfq,4.830,4.870,4.710,4.850,4.820,0.030,0.62,3.32,18266,1826600,875.89,8758900.00,0.30,4.882,5.093,5.359,5.562,22065,20122,22271,5.950,4.660,6.250,4.660,closed,,tencent_newfqkline
2024-06-12,605006,山东玻纤,SH,qfq,4.800,4.880,4.790,4.830,4.850,-0.020,-0.41,1.86,12307,1230700,595.64,5956400.00,0.21,4.838,5.041,5.321,5.549,20530,19371,21903,5.950,4.660,6.250,4.660,closed,,tencent_newfqkline
2024-06-13,605006,山东玻纤,SH,qfq,4.840,4.860,4.730,4.750,4.830,-0.080,-1.66,2.69,11847,1184700,566.29,5662900.00,0.20,4.794,4.976,5.281,5.534,20101,19179,21696,5.950,4.660,6.250,4.660,closed,,tencent_newfqkline
2024-06-14,605006,山东玻纤,SH,qfq,4.750,4.780,4.670,4.770,4.750,0.020,0.42,2.32,11638,1163800,549.94,5499400.00,0.19,4.804,4.920,5.239,5.519,14662,18406,20954,5.950,4.660,6.250,4.660,closed,,tencent_newfqkline
2024-06-17,605006,山东玻纤,SH,qfq,4.760,4.760,4.690,4.710,4.770,-0.060,-1.26,1.47,12773,1277300,601.46,6014600.00,0.21,4.782,4.859,5.184,5.503,13366,18255,19342,5.950,4.660,6.250,4.660,closed,,tencent_newfqkline
2024-06-18,605006,山东玻纤,SH,qfq,4.720,4.750,4.680,4.740,4.710,0.030,0.64,1.49,9764,976400,461.58,4615800.00,0.16,4.760,4.821,5.131,5.481,11666,16865,17833,5.800,4.660,6.140,4.660,closed,,tencent_newfqkline
2024-06-19,605006,山东玻纤,SH,qfq,4.740,4.760,4.710,4.720,4.740,-0.020,-0.42,1.05,7955,795500,376.42,3764200.00,0.13,4.738,4.788,5.083,5.462,10795,15663,16811,5.760,4.660,6.140,4.660,closed,,tencent_newfqkline
2024-06-20,605006,山东玻纤,SH,qfq,4.750,4.760,4.650,4.690,4.720,-0.030,-0.64,2.33,14440,1444000,676.81,6768100.00,0.24,4.726,4.760,5.032,5.442,11314,15708,16824,5.720,4.650,6.140,4.650,closed,,tencent_newfqkline
2024-06-21,605006,山东玻纤,SH,qfq,4.690,4.750,4.600,4.740,4.690,0.050,1.07,3.20,15089,1508900,707.97,7079700.00,0.25,4.720,4.762,4.992,5.424,12004,13333,16598,5.600,4.600,6.140,4.600,closed,,tencent_newfqkline
2024-06-24,605006,山东玻纤,SH,qfq,4.700,5.160,4.640,4.940,4.740,0.200,4.22,10.97,88209,8820900,4335.40,43354000.00,1.47,4.766,4.774,4.963,5.412,27091,20229,20236,5.520,4.600,6.140,4.600,closed,,tencent_newfqkline
2024-06-25,605006,山东玻纤,SH,qfq,4.940,4.940,4.720,4.800,4.940,-0.140,-2.83,4.45,45607,4560700,2184.92,21849200.00,0.76,4.778,4.769,4.931,5.396,34260,22963,21542,5.510,4.600,6.140,4.600,closed,,tencent_newfqkline
2024-06-26,605006,山东玻纤,SH,qfq,4.770,4.790,4.610,4.790,4.800,-0.010,-0.21,3.75,29772,2977200,1397.61,13976100.00,0.50,4.792,4.765,4.903,5.376,38623,24709,22040,5.460,4.600,6.140,4.600,closed,,tencent_newfqkline
2024-06-27,605006,山东玻纤,SH,qfq,4.740,4.770,4.640,4.690,4.790,-0.100,-2.09,2.71,21093,2109300,991.36,9913600.00,0.35,4.792,4.759,4.867,5.362,39954,25634,22406,5.460,4.600,6.140,4.600,closed,,tencent_newfqkline
2024-06-28,605006,山东玻纤,SH,qfq,4.620,4.690,4.360,4.410,4.690,-0.280,-5.97,7.04,54164,5416400,2432.79,24327900.00,0.90,4.726,4.723,4.822,5.343,47769,29887,24146,5.400,4.360,6.140,4.360,closed,,tencent_newfqkline
2024-07-01,605006,山东玻纤,SH,qfq,4.350,4.450,4.310,4.440,4.410,0.030,0.68,3.17,26888,2688800,1181.01,11810100.00,0.45,4.626,4.696,4.777,5.322,35505,31298,24776,5.340,4.310,6.140,4.310,closed,,tencent_newfqkline
2024-07-02,605006,山东玻纤,SH,qfq,4.420,4.480,4.370,4.450,4.440,0.010,0.23,2.48,21942,2194200,973.67,9736700.00,0.37,4.556,4.667,4.744,5.295,30772,32516,24691,5.160,4.310,6.140,4.310,closed,,tencent_newfqkline
2024-07-03,605006,山东玻纤,SH,qfq,4.450,4.540,4.410,4.460,4.450,0.010,0.22,2.92,19579,1957900,876.32,8763200.00,0.33,4.490,4.641,4.715,5.268,28733,33678,24671,5.160,4.310,6.140,4.310,closed,,tencent_newfqkline
2024-07-04,605006,山东玻纤,SH,qfq,4.450,4.500,4.330,4.340,4.460,-0.120,-2.69,3.81,22441,2244100,989.15,9891500.00,0.37,4.420,4.606,4.683,5.240,29003,34478,25093,5.160,4.310,6.030,4.310,closed,,tencent_newfqkline
2024-07-05,605006,山东玻纤,SH,qfq,4.290,4.430,4.270,4.420,4.340,0.080,1.84,3.69,19343,1934300,846.55,8465500.00,0.32,4.422,4.574,4.668,5.217,22039,34904,24119,5.160,4.270,6.030,4.270,closed,,tencent_newfqkline
2024-07-08,605006,山东玻纤,SH,qfq,4.430,4.450,4.270,4.280,4.420,-0.140,-3.17,4.07,18932,1893200,816.38,8163800.00,0.32,4.390,4.508,4.641,5.189,20447,27976,24102,5.160,4.270,6.030,4.270,closed,,tencent_newfqkline
2024-07-09,605006,山东玻纤,SH,qfq,4.270,4.320,4.180,4.280,4.280,0.000,0.00,3.27,17450,1745000,743.47,7434700.00,0.29,4.356,4.456,4.612,5.164,19549,25160,24062,5.160,4.180,6.030,4.180,closed,,tencent_newfqkline
2024-07-10,605006,山东玻纤,SH,qfq,4.220,4.280,4.180,4.200,4.280,-0.080,-1.87,2.34,14134,1413400,598.10,5981000.00,0.24,4.304,4.397,4.581,5.138,18460,23597,24153,5.160,4.180,6.030,4.180,closed,,tencent_newfqkline
2024-07-11,605006,山东玻纤,SH,qfq,4.270,4.350,4.230,4.320,4.200,0.120,2.86,2.86,24569,2456900,1056.33,10563300.00,0.41,4.300,4.360,4.559,5.114,18886,23944,24789,5.160,4.180,6.030,4.180,closed,,tencent_newfqkline
2024-07-12,605006,山东玻纤,SH,qfq,4.310,4.370,4.280,4.310,4.320,-0.010,-0.23,2.08,18559,1855900,801.83,8018300.00,0.31,4.278,4.350,4.537,5.094,18729,20384,25135,5.160,4.180,6.030,4.180,closed,,tencent_newfqkline
2024-07-15,605006,山东玻纤,SH,qfq,4.270,4.300,4.150,4.180,4.310,-0.130,-3.02,3.48,16799,1679900,706.03,7060300.00,0.28,4.258,4.324,4.510,5.080,18302,19375,25336,5.160,4.150,6.030,4.150,closed,,tencent_newfqkline
2024-07-16,605006,山东玻纤,SH,qfq,4.180,4.180,4.110,4.130,4.180,-0.050,-1.20,1.67,12148,1214800,502.11,5021100.00,0.20,4.228,4.292,4.479,5.059,17242,18395,25456,5.160,4.110,6.030,4.110,closed,,tencent_newfqkline
2024-07-17,605006,山东玻纤,SH,qfq,4.120,4.130,4.050,4.080,4.130,-0.050,-1.21,1.94,17572,1757200,717.11,7171100.00,0.29,4.204,4.254,4.447,5.035,17929,18195,25936,5.160,4.050,6.030,4.050,closed,,tencent_newfqkline
2024-07-18,605006,山东玻纤,SH,qfq,4.030,4.070,3.970,4.040,4.080,-0.040,-0.98,2.45,18268,1826800,731.47,7314700.00,0.30,4.148,4.224,4.415,5.011,16669,17777,26128,5.160,3.970,6.030,3.970,closed,,tencent_newfqkline
2024-07-19,605006,山东玻纤,SH,qfq,4.030,4.110,4.010,4.100,4.040,0.060,1.49,2.48,18659,1865900,759.99,7599900.00,0.31,4.106,4.192,4.383,4.984,16689,17709,26306,5.160,3.970,5.950,3.970,closed,,tencent_newfqkline
2024-07-22,605006,山东玻纤,SH,qfq,4.110,4.120,4.060,4.100,4.100,0.000,0.00,1.46,10362,1036200,423.55,4235500.00,0.17,4.090,4.174,4.341,4.962,15402,16852,22414,4.940,3.970,5.950,3.970,closed,,tencent_newfqkline
2024-07-23,605006,山东玻纤,SH,qfq,4.120,4.140,4.050,4.050,4.100,-0.050,-1.22,2.20,10725,1072500,439.27,4392700.00,0.18,4.074,4.151,4.303,4.940,15117,16180,20670,4.790,3.970,5.950,3.970,closed,,tencent_newfqkline
2024-07-24,605006,山东玻纤,SH,qfq,4.030,4.050,3.960,3.990,4.050,-0.060,-1.48,2.22,11822,1182200,472.56,4725600.00,0.20,4.056,4.130,4.263,4.918,13967,15948,19772,4.770,3.960,5.950,3.960,closed,,tencent_newfqkline
2024-07-25,605006,山东玻纤,SH,qfq,3.970,4.090,3.970,4.050,3.990,0.060,1.50,3.01,12133,1213300,488.64,4886400.00,0.20,4.058,4.103,4.231,4.898,12740,14705,19324,4.690,3.960,5.950,3.960,closed,,tencent_newfqkline
2024-07-26,605006,山东玻纤,SH,qfq,4.040,4.140,4.030,4.130,4.050,0.080,1.98,2.72,11037,1103700,453.90,4539000.00,0.18,4.064,4.085,4.217,4.876,11216,13952,17168,4.540,3.960,5.950,3.960,closed,,tencent_newfqkline
2024-07-29,605006,山东玻纤,SH,qfq,4.090,4.140,4.050,4.080,4.130,-0.050,-1.21,2.18,15878,1587800,648.30,6483000.00,0.26,4.060,4.075,4.199,4.856,12319,13860,16618,4.540,3.960,5.950,3.960,closed,,tencent_newfqkline
2024-07-30,605006,山东玻纤,SH,qfq,4.090,4.160,4.040,4.150,4.080,0.070,1.72,2.94,17365,1736500,717.39,7173900.00,0.29,4.080,4.077,4.184,4.831,13647,14382,16389,4.540,3.960,5.950,3.960,closed,,tencent_newfqkline
2024-07-31,605006,山东玻纤,SH,qfq,4.140,4.290,4.130,4.290,4.150,0.140,3.37,3.86,19149,1914900,811.36,8113600.00,0.32,4.140,4.098,4.176,4.806,15112,14540,16367,4.500,3.960,5.950,3.960,closed,,tencent_newfqkline
2024-08-01,605006,山东玻纤,SH,qfq,4.300,4.330,4.210,4.240,4.290,-0.050,-1.17,2.80,17142,1714200,728.75,7287500.00,0.29,4.178,4.118,4.171,4.782,16114,14427,16102,4.450,3.960,5.950,3.960,closed,,tencent_newfqkline
2024-08-02,605006,山东玻纤,SH,qfq,4.200,4.290,4.190,4.240,4.240,0.000,0.00,2.36,15428,1542800,656.75,6567500.00,0.26,4.200,4.132,4.162,4.757,16992,14104,15907,4.450,3.960,5.950,3.960,closed,,tencent_newfqkline
2024-08-05,605006,山东玻纤,SH,qfq,4.240,4.300,4.200,4.200,4.240,-0.040,-0.94,2.36,12088,1208800,513.91,5139100.00,0.20,4.224,4.142,4.158,4.731,16234,14277,15564,4.370,3.960,5.950,3.960,closed,,tencent_newfqkline
2024-08-06,605006,山东玻纤,SH,qfq,4.280,4.280,4.210,4.250,4.200,0.050,1.19,1.67,8302,830200,351.83,3518300.00,0.14,4.244,4.162,4.156,4.709,14422,14034,15107,4.370,3.960,5.950,3.960,closed,,tencent_newfqkline
2024-08-07,605006,山东玻纤,SH,qfq,4.260,4.270,4.210,4.230,4.250,-0.020,-0.47,1.41,6551,655100,277.54,2775400.00,0.11,4.232,4.186,4.158,4.687,11902,13507,14728,4.370,3.960,5.950,3.960,closed,,tencent_newfqkline
2024-08-08,605006,山东玻纤,SH,qfq,4.230,4.280,4.180,4.270,4.230,0.040,0.95,2.36,13697,1369700,581.04,5810400.00,0.23,4.238,4.208,4.155,4.665,11213,13664,14184,4.370,3.960,5.950,3.960,closed,,tencent_newfqkline
2024-08-09,605006,山东玻纤,SH,qfq,4.260,4.290,4.220,4.220,4.270,-0.050,-1.17,1.64,7912,791200,336.66,3366600.00,0.13,4.234,4.217,4.151,4.642,9710,13351,13652,4.330,3.960,5.950,3.960,closed,,tencent_newfqkline
2024-08-12,605006,山东玻纤,SH,qfq,4.220,4.270,4.180,4.210,4.220,-0.010,-0.24,2.13,13067,1306700,551.42,5514200.00,0.22,4.236,4.230,4.152,4.615,9906,13070,13465,4.330,3.960,5.950,3.960,closed,,tencent_newfqkline
2024-08-13,605006,山东玻纤,SH,qfq,4.230,4.250,4.150,4.250,4.210,0.040,0.95,2.38,12429,1242900,523.38,5233800.00,0.21,4.236,4.240,4.159,4.590,10731,12576,13479,4.330,3.960,5.800,3.960,closed,,tencent_newfqkline
2024-08-14,605006,山东玻纤,SH,qfq,4.220,4.290,4.180,4.200,4.250,-0.050,-1.18,2.59,11638,1163800,492.59,4925900.00,0.19,4.230,4.231,4.165,4.565,11749,11825,13183,4.330,3.960,5.760,3.960,closed,,tencent_newfqkline
2024-08-15,605006,山东玻纤,SH,qfq,4.230,4.250,4.170,4.250,4.200,0.050,1.19,1.90,14315,1431500,603.60,6036000.00,0.24,4.226,4.232,4.175,4.541,11872,11543,12985,4.330,3.960,5.720,3.960,closed,,tencent_newfqkline
2024-08-16,605006,山东玻纤,SH,qfq,4.240,4.250,4.130,4.140,4.250,-0.110,-2.59,2.82,15191,1519100,636.04,6360400.00,0.25,4.210,4.222,4.177,4.517,13328,11519,12812,4.330,3.960,5.600,3.960,closed,,tencent_newfqkline
2024-08-19,605006,山东玻纤,SH,qfq,4.130,4.180,4.100,4.170,4.140,0.030,0.72,1.93,15812,1581200,657.14,6571400.00,0.26,4.202,4.219,4.181,4.495,13877,11891,13084,4.330,3.960,5.520,3.960,closed,,tencent_newfqkline
2024-08-20,605006,山东玻纤,SH,qfq,4.220,4.230,4.120,4.170,4.170,0.000,0.00,2.64,20385,2038500,850.17,8501700.00,0.34,4.186,4.211,4.187,4.474,15468,13100,13567,4.330,3.960,5.510,3.960,closed,,tencent_newfqkline
2024-08-21,605006,山东玻纤,SH,qfq,4.150,4.210,4.140,4.150,4.170,-0.020,-0.48,1.68,11275,1127500,470.12,4701200.00,0.19,4.176,4.203,4.194,4.454,15396,13572,13540,4.330,3.970,5.460,3.960,closed,,tencent_newfqkline
2024-08-22,605006,山东玻纤,SH,qfq,4.190,4.190,4.040,4.040,4.150,-0.110,-2.65,3.61,13747,1374700,565.10,5651000.00,0.23,4.134,4.180,4.194,4.431,15282,13577,13620,4.330,4.030,5.460,3.960,closed,,tencent_newfqkline
2024-08-23,605006,山东玻纤,SH,qfq,4.050,4.290,4.000,4.250,4.040,0.210,5.20,7.18,42802,4280200,1774.08,17740800.00,0.71,4.156,4.183,4.200,4.413,20804,17066,15209,4.330,4.000,5.400,3.960,closed,,tencent_newfqkline
2024-08-26,605006,山东玻纤,SH,qfq,4.250,4.260,4.030,4.100,4.250,-0.150,-3.53,5.41,48952,4895200,2010.35,20103500.00,0.82,4.142,4.172,4.201,4.393,27432,20655,16862,4.330,4.000,5.340,3.960,closed,,tencent_newfqkline
2024-08-27,605006,山东玻纤,SH,qfq,4.050,4.060,3.910,3.940,4.100,-0.160,-3.90,3.66,31265,3126500,1242.49,12424900.00,0.52,4.096,4.141,4.191,4.373,29608,22538,17557,4.330,3.910,5.160,3.910,closed,,tencent_newfqkline
2024-08-28,605006,山东玻纤,SH,qfq,3.910,4.040,3.910,3.950,3.940,0.010,0.25,3.30,28845,2884500,1148.29,11482900.00,0.48,4.056,4.116,4.173,4.355,33122,24259,18042,4.330,3.910,5.160,3.910,closed,,tencent_newfqkline
2024-08-29,605006,山东玻纤,SH,qfq,3.950,4.030,3.930,4.010,3.950,0.060,1.52,2.53,12809,1280900,510.43,5104300.00,0.21,4.050,4.092,4.162,4.339,32935,24108,17826,4.300,3.910,5.160,3.910,closed,,tencent_newfqkline
2024-08-30,605006,山东玻纤,SH,qfq,4.020,4.110,3.980,4.070,4.010,0.060,1.50,3.24,22867,2286700,929.29,9292900.00,0.38,4.014,4.085,4.153,4.328,28948,24876,18197,4.300,3.910,5.160,3.910,closed,,tencent_newfqkline
2024-09-02,605006,山东玻纤,SH,qfq,4.090,4.120,4.030,4.060,4.070,-0.010,-0.25,2.21,17713,1771300,722.50,7225000.00,0.30,4.006,4.074,4.146,4.315,22700,25066,18479,4.290,3.910,5.160,3.910,closed,,tencent_newfqkline
2024-09-03,605006,山东玻纤,SH,qfq,4.110,4.120,4.020,4.110,4.060,0.050,1.23,2.46,23663,2366300,967.57,9675700.00,0.39,4.040,4.068,4.139,4.303,21179,25394,19247,4.290,3.910,5.160,3.910,closed,,tencent_newfqkline
2024-09-04,605006,山东玻纤,SH,qfq,4.100,4.210,4.070,4.210,4.110,0.100,2.43,3.41,28007,2800700,1166.66,11666600.00,0.47,4.092,4.074,4.138,4.293,21012,27067,20320,4.290,3.910,5.160,3.910,closed,,tencent_newfqkline
2024-09-05,605006,山东玻纤,SH,qfq,4.190,4.230,4.170,4.210,4.210,0.000,0.00,1.43,11716,1171600,492.17,4921700.00,0.20,4.132,4.091,4.135,4.284,20793,26864,20220,4.290,3.910,5.160,3.910,closed,,tencent_newfqkline
2024-09-06,605006,山东玻纤,SH,qfq,4.210,4.270,4.150,4.270,4.210,0.060,1.43,2.85,23959,2395900,1010.63,10106300.00,0.40,4.172,4.093,4.138,4.275,21012,24980,21023,4.290,3.910,5.160,3.910,closed,,tencent_newfqkline
2024-09-09,605006,山东玻纤,SH,qfq,4.250,4.350,4.220,4.330,4.270,0.060,1.41,3.04,22592,2259200,972.97,9729700.00,0.38,4.226,4.116,4.144,4.269,21987,22344,21499,4.350,3.910,5.160,3.910,closed,,tencent_newfqkline
2024-09-10,605006,山东玻纤,SH,qfq,4.320,4.340,4.240,4.330,4.330,0.000,0.00,2.31,19101,1910100,819.67,8196700.00,0.32,4.270,4.155,4.148,4.262,21075,21127,21833,4.350,3.910,5.160,3.910,closed,,tencent_newfqkline
2024-09-11,605006,山东玻纤,SH,qfq,4.310,4.390,4.280,4.380,4.330,0.050,1.15,2.54,20047,2004700,875.91,8759100.00,0.33,4.304,4.198,4.157,4.256,19483,20247,22253,4.390,3.910,5.160,3.910,closed,,tencent_newfqkline
2024-09-12,605006,山东玻纤,SH,qfq,4.400,4.480,4.320,4.390,4.380,0.010,0.23,3.65,40950,4095000,1804.82,18048200.00,0.68,4.340,4.236,4.164,4.251,25330,23062,23585,4.480,3.910,5.160,3.910,closed,,tencent_newfqkline
2024-09-13,605006,山东玻纤,SH,qfq,4.450,4.460,4.090,4.130,4.390,-0.260,-5.92,8.43,81097,8109700,3411.86,34118600.00,1.35,4.312,4.242,4.163,4.241,36757,28884,26880,4.480,3.910,5.160,3.910,closed,,tencent_newfqkline
2024-09-18,605006,山东玻纤,SH,qfq,4.070,4.140,4.050,4.140,4.130,0.010,0.24,2.18,24922,2492200,1020.63,10206300.00,0.42,4.274,4.250,4.162,4.228,37223,29605,27336,4.480,3.910,4.940,3.910,closed,,tencent_newfqkline
2024-09-19,605006,山东玻纤,SH,qfq,4.150,4.250,4.130,4.230,4.140,0.090,2.17,2.90,24660,2466000,1034.90,10349000.00,0.41,4.254,4.262,4.165,4.218,38335,29705,27549,4.480,3.910,4.790,3.910,closed,,tencent_newfqkline
2024-09-20,605006,山东玻纤,SH,qfq,4.230,4.250,4.180,4.240,4.230,0.010,0.24,1.65,17611,1761100,742.95,7429500.00,0.29,4.226,4.265,4.170,4.209,37848,28666,27866,4.480,3.910,4.770,3.910,closed,,tencent_newfqkline
2024-09-23,605006,山东玻纤,SH,qfq,4.240,4.260,4.140,4.150,4.240,-0.090,-2.12,2.83,19979,1997900,837.81,8378100.00,0.33,4.178,4.259,4.175,4.200,33654,29492,28178,4.480,3.910,4.690,3.910,closed,,tencent_newfqkline
2024-09-24,605006,山东玻纤,SH,qfq,4.180,4.340,4.140,4.310,4.150,0.160,3.86,4.82,28564,2856400,1217.18,12171800.00,0.48,4.214,4.263,4.178,4.199,23147,29952,27466,4.480,3.910,4.540,3.910,closed,,tencent_newfqkline
2024-09-25,605006,山东玻纤,SH,qfq,4.330,4.440,4.330,4.340,4.310,0.030,0.70,2.55,23919,2391900,1046.22,10462200.00,0.40,4.254,4.264,4.190,4.197,22947,30085,26214,4.480,3.910,4.540,3.910,closed,,tencent_newfqkline
2024-09-26,605006,山东玻纤,SH,qfq,4.340,4.440,4.310,4.440,4.340,0.100,2.30,3.00,22139,2213900,968.34,9683400.00,0.37,4.296,4.275,4.215,4.197,22442,30389,25758,4.480,3.910,4.540,3.910,closed,,tencent_newfqkline
2024-09-27,605006,山东玻纤,SH,qfq,4.490,4.600,4.450,4.600,4.440,0.160,3.60,3.38,30392,3039200,1377.72,13777200.00,0.51,4.368,4.297,4.248,4.199,24999,31423,25835,4.600,3.930,4.600,3.910,closed,,tencent_newfqkline
2024-09-30,605006,山东玻纤,SH,qfq,4.730,5.000,4.610,4.940,4.600,0.340,7.39,8.48,121169,12116900,5868.37,58683700.00,2.02,4.526,4.352,4.294,4.209,45237,39445,31253,5.000,3.980,5.000,3.910,closed,,tencent_newfqkline
2024-10-08,605006,山东玻纤,SH,qfq,5.390,5.430,4.960,5.170,4.940,0.230,4.66,9.51,124529,12452900,6462.72,64627200.00,2.08,4.698,4.456,4.349,4.221,64430,43788,36336,5.430,4.020,5.430,3.910,closed,,tencent_newfqkline
2024-10-09,605006,山东玻纤,SH,qfq,5.080,5.080,4.660,4.660,5.170,-0.510,-9.86,8.12,74826,7482600,3621.69,36216900.00,1.25,4.762,4.508,4.379,4.228,74611,48779,39192,5.430,4.020,5.430,3.910,closed,,tencent_newfqkline
2024-10-10,605006,山东玻纤,SH,qfq,4.650,4.790,4.600,4.670,4.660,0.010,0.21,4.08,45548,4554800,2140.33,21403300.00,0.76,4.808,4.552,4.407,4.234,79293,50868,40286,5.430,4.050,5.430,3.910,closed,,tencent_newfqkline
2024-10-11,605006,山东玻纤,SH,qfq,4.670,4.720,4.600,4.620,4.670,-0.050,-1.07,2.57,37683,3768300,1752.83,17528300.00,0.63,4.812,4.590,4.428,4.241,80751,52875,40770,5.430,4.050,5.430,3.910,closed,,tencent_newfqkline
